booking_id,hotel_name,hotel_type,arrival_date,nights_stayed,room_type,adults,children,booking_channel,lead_time_days,adr_per_night_inr,total_revenue_inr,cancellation_status,country_of_guest,special_requests,meal_plan
BKG713192,Hilton Garden Inn,Boutique,2022-12-02,6,Twin Room,1,1.0,makemytrip,0,6573,39438,No,India,1.0,
BKG253802,Holiday Inn Jaipur,BUDGET,02-12-2022,2,Executive Room,1,0.0,OTA - MakeMyTrip,318,6177,12354,No,India,0.0,BB
BKG118167,The Leela Goa,Boutique,03/12/2022,2,Suite,2,,Yatra,54,10477,20954,No,,1.0,Full Board
BKG547552,Taj Mahal Palace Mumbai,4-Star,2022-12-03,8,Double Room,3,1.0,direct website,148,11093,88744,No,India,1.0,AP
BKG687466,Lemon Tree Lucknow,BUDGET,03-12-2022,11,Standard,1,2.0,corporate,308,1202,13222,Yes,Japan,2.0,Full Board
BKG379712,The Leela Goa,boutique,03/12/2022,1,Family Room,3,2.0,Direct Website,136,17394,17394,No,UAE,0.0,BB
BKG331044,Treebo Trend City Inn,budget,2022-12-04,6,Family Room,2,1.0,Booking.com,201,2214,13284,No,India,3.0,All Inclusive
BKG958801,Hyatt Regency Chennai,4-Star,04-12-2022,13,Family Room,3,2.0,corporate,312,14227,184951,No,Sri Lanka,0.0,No Meal
BKG826720,FabHotel Prime Central,4 Star,04/12/2022,6,Studio Room,3,0.0,corporate,116,713,4278,No,Canada,3.0,
BKG683945,Courtyard by Marriott,5-Star,2022-12-05,11,Super Deluxe,3,1.0,Booking.com,153,11535,126885,Yes,Nepal,4.0,Half Board
BKG100571,Novotel Kolkata,budget,05-12-2022,4,Twin Room,1,2.0,OTA - Booking.com,290,6259,25036,No,China,,MAP
BKG268140,Ginger Hotel,resort,05/12/2022,12,Double Room,3,1.0,Travel Agent,62,699,8388,Yes,UK,,CP
BKG644410,Oberoi Bengaluru,budget,2022-12-05,11,Deluxe,3,,direct website,243,10340,113740,Yes,France,,No Meal
BKG755943,Treebo Trend City Inn,Five Star,06-12-2022,13,Twin Room,3,2.0,Agoda,24,920,11960,No,Japan,,MAP
BKG746299,Radisson Blu Pune,Hostel,06/12/2022,11,Family Room,2,0.0,Goibibo,89,5788,63668,Yes,UAE,,CP
BKG880460,Treebo Trend City Inn,4-Star,2022-12-06,13,Super Deluxe,3,1.0,corporate,74,2381,30953,Yes,Russia,0.0,Breakfast Only
BKG354259,ITC Maurya Delhi,Boutique,07-12-2022,10,Presidential Suite,3,2.0,OTA - Booking.com,293,15145,151450,Yes,,,Full Board
BKG817249,Zostel Delhi,boutique,07/12/2022,3,Family Room,1,1.0,Booking.com,209,1091,3273,No,Singapore,1.0,Breakfast Only
BKG353300,Marriott Hyderabad,3-Star,2022-12-07,13,Suite,2,1.0,travel agent,346,16955,220415,Yes,Singapore,2.0,AP
BKG253035,Holiday Inn Jaipur,3 Star,07-12-2022,11,Twin Room,3,2.0,OTA - MakeMyTrip,16,4318,47498,No,India,3.0,MAP
BKG202874,OYO Rooms 12345,Budget,08/12/2022,3,Standard,1,0.0,Goibibo,127,888,2664,Yes,India,1.0,No Meal
BKG312348,Marriott Hyderabad,boutique,2022-12-08,13,Super Deluxe,1,2.0,Direct Website,363,17834,231842,Yes,India,2.0,No Meal
BKG390508,Oberoi Bengaluru,3star,08-12-2022,13,Twin Room,3,1.0,Yatra,250,18489,240357,No,India,1.0,MAP
BKG171227,Courtyard by Marriott,5 Star,09/12/2022,1,Suite,1,0.0,OTA - Booking.com,178,23768,23768,No,China,1.0,All Inclusive
BKG962293,ITC Maurya Delhi,resort,2022-12-09,3,Standard,1,0.0,Walk-in,181,18364,55092,No,India,0.0,No Meal
BKG189950,Taj Mahal Palace Mumbai,4 Star,09-12-2022,4,Twin Room,1,0.0,MakeMyTrip,151,10160,40640,Yes,China,4.0,
BKG629414,Radisson Blu Pune,Five Star,09/12/2022,11,Suite,1,,makemytrip,24,3660,40260,Yes,India,4.0,Breakfast Only
BKG622534,Zostel Delhi,boutique,2022-12-10,11,Family Room,3,1.0,OTA - Booking.com,179,1514,16654,Yes,Germany,0.0,AP
BKG716432,Marriott Hyderabad,Budget,10-12-2022,5,Double Room,3,2.0,OTA - Booking.com,197,22485,112425,Yes,India,0.0,BB
BKG365906,Park Inn by Radisson,budget,10/12/2022,3,Double Room,1,2.0,MakeMyTrip,343,3303,9909,Yes,Singapore,1.0,AP
BKG889218,OYO Rooms 12345,4-Star,2022-12-11,6,Family Room,3,0.0,Direct Website,160,1504,9024,Yes,China,4.0,No Meal
BKG429222,ITC Maurya Delhi,Boutique,11-12-2022,11,Double Room,3,0.0,Booking.com,176,29262,321882,Yes,Australia,1.0,No Meal
BKG216363,Novotel Kolkata,budget,11/12/2022,12,Presidential Suite,1,2.0,Corporate Booking,284,6179,74148,No,India,,Full Board
BKG440493,Holiday Inn Jaipur,5-Star,2022-12-12,5,Executive Room,1,0.0,OTA - MakeMyTrip,62,4210,21050,No,India,2.0,Breakfast Only
BKG771777,Oberoi Bengaluru,3star,12-12-2022,3,Family Room,1,2.0,Travel Agent,149,16093,48279,Yes,France,0.0,No Meal
BKG554521,ITC Maurya Delhi,Resort,12/12/2022,6,Family Room,3,2.0,Booking.com,153,11932,71592,No,India,4.0,
BKG640582,Radisson Blu Pune,Resort,2022-12-12,6,Family Room,3,0.0,makemytrip,155,6119,36714,No,France,2.0,
BKG168335,Marriott Hyderabad,3 Star,13-12-2022,8,Executive Room,2,2.0,Travel Agent,48,13608,108864,No,India,4.0,No Meal
BKG839135,Marriott Hyderabad,4-Star,13/12/2022,2,Twin Room,2,2.0,Travel Agent,336,20899,41798,Yes,,4.0,BB
BKG341248,Ginger Hotel,5 Star,2022-12-13,1,Deluxe,1,2.0,Goibibo,83,1259,1259,Yes,Russia,3.0,No Meal
BKG958891,FabHotel Prime Central,4 Star,14-12-2022,4,Family Room,2,0.0,direct website,360,1695,6780,No,Nepal,2.0,MAP
BKG594205,Ginger Hotel,resort,14/12/2022,7,Executive Room,3,1.0,Goibibo,176,2253,15771,Yes,,2.0,BB
BKG150209,The Leela Goa,5-Star,2022-12-14,11,Standard,2,1.0,Agoda,147,18412,202532,No,Nepal,1.0,No Meal
BKG106938,Ginger Hotel,3star,14-12-2022,10,Studio Room,2,1.0,direct website,117,820,8200,No,China,1.0,AP
BKG317493,Hilton Garden Inn,3 Star,15/12/2022,3,Studio Room,1,1.0,Goibibo,341,6459,19377,No,,4.0,No Meal
BKG850609,ITC Maurya Delhi,4-Star,2022-12-15,3,Twin Room,3,1.0,Agoda,62,24759,74277,Yes,India,0.0,
BKG746573,The Leela Goa,budget,15-12-2022,5,Executive Room,3,0.0,Agoda,188,15887,79435,No,Bangladesh,1.0,Half Board
BKG204875,Holiday Inn Jaipur,boutique,16/12/2022,5,Twin Room,3,0.0,Walk-in,359,7492,37460,No,India,,MAP
BKG274993,Oberoi Bengaluru,4 Star,2022-12-16,13,Twin Room,3,,Booking.com,48,24158,314054,No,India,4.0,MAP
BKG759748,Taj Mahal Palace Mumbai,Resort,16-12-2022,10,Super Deluxe,2,1.0,Goibibo,326,27323,273230,Yes,,2.0,CP
BKG564774,Taj Mahal Palace Mumbai,3-Star,16/12/2022,3,Standard,1,2.0,OTA - MakeMyTrip,256,28446,85338,Yes,Germany,1.0,Breakfast Only
BKG692451,Park Inn by Radisson,Hostel,2022-12-17,9,Standard,2,2.0,corporate,223,5007,45063,Yes,India,0.0,Half Board
BKG873868,Marriott Hyderabad,Budget,17-12-2022,4,Standard,3,2.0,corporate,140,11679,46716,No,India,4.0,All Inclusive
BKG631535,FabHotel Prime Central,BUDGET,17/12/2022,13,Presidential Suite,1,1.0,Walk-in,214,1428,18564,Yes,UK,2.0,All Inclusive
BKG300251,Park Inn by Radisson,resort,2022-12-18,13,Double Room,1,1.0,Direct Website,210,7816,101608,Yes,,3.0,Breakfast Only
BKG909007,Treebo Trend City Inn,5-Star,18-12-2022,3,Standard,3,0.0,Travel Agent,317,1367,4101,Yes,,0.0,No Meal
BKG120146,The Fern Residency,3-Star,18/12/2022,11,Standard,3,2.0,MakeMyTrip,31,2588,28468,No,Bangladesh,2.0,
BKG646659,Park Inn by Radisson,boutique,2022-12-18,2,Twin Room,1,2.0,OTA - MakeMyTrip,157,3268,6536,No,France,,All Inclusive
BKG454387,Oberoi Bengaluru,5 Star,19-12-2022,10,Deluxe,3,0.0,Travel Agent,284,13695,136950,No,Japan,3.0,Half Board
BKG207102,Treebo Trend City Inn,5 Star,19/12/2022,13,Deluxe,3,,Goibibo,304,821,10673,Yes,India,0.0,MAP
BKG151507,Marriott Hyderabad,Boutique,2022-12-19,11,Double Room,3,,Corporate Booking,285,10366,114026,Yes,Nepal,1.0,BB
BKG651163,ITC Maurya Delhi,Five Star,20-12-2022,9,Studio Room,3,2.0,Direct Website,143,22164,199476,Yes,Sri Lanka,1.0,Breakfast Only
BKG638080,Radisson Blu Pune,Hostel,20/12/2022,4,Family Room,1,0.0,OTA - MakeMyTrip,18,6273,25092,No,UK,0.0,Breakfast Only
BKG541939,FabHotel Prime Central,Hostel,2022-12-20,3,Deluxe,1,1.0,travel agent,17,751,2253,No,Canada,1.0,Full Board
BKG445397,Airbnb Stay Bandra,BUDGET,20-12-2022,7,Double Room,2,1.0,MakeMyTrip,256,4892,34244,No,India,4.0,BB
BKG972360,Oberoi Bengaluru,3-Star,21/12/2022,8,Presidential Suite,2,1.0,Direct Website,77,9614,76912,No,India,,AP
BKG970825,Ginger Hotel,BUDGET,2022-12-21,11,Executive Room,1,0.0,travel agent,174,948,10428,Yes,,0.0,MAP
BKG695967,Marriott Hyderabad,BUDGET,21-12-2022,2,Super Deluxe,2,,makemytrip,193,22396,44792,No,India,1.0,
BKG816261,Novotel Kolkata,budget,22/12/2022,7,Executive Room,3,2.0,Direct Website,112,7576,53032,No,Russia,0.0,Breakfast Only
BKG595253,Taj Mahal Palace Mumbai,3star,2022-12-22,12,Super Deluxe,3,0.0,Direct Website,113,28037,336444,No,India,3.0,Full Board
BKG773830,Novotel Kolkata,resort,22-12-2022,5,Super Deluxe,1,0.0,Booking.com,221,4661,23305,No,India,0.0,
BKG381878,Hilton Garden Inn,boutique,22/12/2022,11,Studio Room,2,2.0,Corporate Booking,165,5099,56089,No,UK,1.0,BB
BKG768463,Ginger Hotel,5 Star,2022-12-23,5,Double Room,3,1.0,OTA - Booking.com,318,813,4065,No,Singapore,,
BKG147728,The Fern Residency,3star,23-12-2022,3,Double Room,2,1.0,corporate,131,4459,13377,No,,1.0,MAP
BKG714775,Hilton Garden Inn,5 Star,23/12/2022,5,Super Deluxe,1,2.0,Travel Agent,263,6276,31380,Yes,India,,MAP
BKG356040,Ginger Hotel,3-Star,2022-12-24,-1,Studio Room,1,0.0,Goibibo,54,1703,1703,No,,4.0,CP
BKG806205,Treebo Trend City Inn,Boutique,24-12-2022,2,Family Room,2,1.0,direct website,358,2455,4910,Yes,India,1.0,All Inclusive
BKG605549,FabHotel Prime Central,4 Star,24/12/2022,4,Executive Room,1,1.0,MakeMyTrip,130,884,3536,Yes,India,3.0,
BKG655054,FabHotel Prime Central,3star,2022-12-24,6,Super Deluxe,3,1.0,Agoda,287,794,4764,No,India,0.0,BB
BKG799875,Lemon Tree Lucknow,Resort,25-12-2022,1,Twin Room,3,,Travel Agent,265,1738,1738,No,Australia,2.0,Half Board
BKG145240,Radisson Blu Pune,4 Star,25/12/2022,10,Super Deluxe,2,0.0,Direct Website,161,6746,67460,No,Sri Lanka,2.0,
BKG321255,Zostel Delhi,3star,2022-12-25,4,Standard,2,1.0,OTA - MakeMyTrip,86,2238,8952,No,UK,4.0,CP
BKG262360,The Fern Residency,boutique,26-12-2022,6,Presidential Suite,1,,Direct Website,54,2980,17880,No,India,2.0,BB
BKG691598,Airbnb Stay Bandra,resort,26/12/2022,9,Executive Room,1,,makemytrip,287,3245,29205,Yes,USA,,All Inclusive
BKG477405,Treebo Trend City Inn,5-Star,2022-12-26,11,Suite,2,0.0,Direct Website,177,1268,13948,No,India,2.0,BB
BKG137432,Holiday Inn Jaipur,BUDGET,27-12-2022,11,Standard,1,2.0,corporate,348,3307,36377,No,France,3.0,BB
BKG301667,Novotel Kolkata,Boutique,27/12/2022,13,Deluxe,2,1.0,travel agent,7,6996,90948,Yes,,1.0,
BKG744338,Hilton Garden Inn,BUDGET,2022-12-27,2,Deluxe,2,1.0,Travel Agent,320,4089,8178,Yes,India,2.0,All Inclusive
BKG874114,Hilton Garden Inn,budget,27-12-2022,11,Family Room,3,2.0,Agoda,312,7555,83105,Yes,India,,CP
BKG466919,FabHotel Prime Central,5 Star,28/12/2022,7,Super Deluxe,1,1.0,Corporate Booking,246,1217,8519,Yes,Australia,4.0,No Meal
BKG384641,Hilton Garden Inn,Boutique,2022-12-28,6,Suite,2,,OTA - MakeMyTrip,322,7004,42024,No,Bangladesh,3.0,BB
BKG390427,Airbnb Stay Bandra,Boutique,28-12-2022,2,Super Deluxe,3,1.0,corporate,254,4646,9292,No,Australia,,All Inclusive
BKG474741,Hyatt Regency Chennai,3star,29/12/2022,8,Executive Room,2,0.0,Goibibo,327,23100,184800,No,Russia,1.0,BB
BKG796472,Courtyard by Marriott,4-Star,2022-12-29,7,Standard,1,0.0,corporate,53,20998,146986,No,Nepal,3.0,No Meal
BKG875422,Marriott Hyderabad,4-Star,29-12-2022,11,Standard,3,2.0,OTA - Booking.com,248,17393,191323,No,India,4.0,
BKG998471,The Fern Residency,3 Star,29/12/2022,5,Presidential Suite,1,2.0,Agoda,238,3186,15930,Yes,India,4.0,MAP
BKG699568,Holiday Inn Jaipur,3star,2022-12-30,12,Double Room,3,0.0,travel agent,228,4374,52488,No,India,3.0,Full Board
BKG955631,Lemon Tree Lucknow,4-Star,30-12-2022,5,Studio Room,1,1.0,Walk-in,66,1451,7255,No,Sri Lanka,2.0,MAP
BKG816271,Hilton Garden Inn,Five Star,30/12/2022,7,Double Room,2,0.0,MakeMyTrip,50,3176,22232,Yes,India,3.0,MAP
BKG374607,Courtyard by Marriott,budget,2022-12-31,9,Presidential Suite,2,,Booking.com,96,22866,205794,Yes,UK,,Breakfast Only
BKG450758,Hilton Garden Inn,5 Star,31-12-2022,11,Suite,2,2.0,Goibibo,91,5928,65208,Yes,Sri Lanka,2.0,BB
BKG352046,Radisson Blu Pune,boutique,31/12/2022,9,Family Room,1,2.0,Agoda,263,3625,32625,Yes,India,3.0,CP
BKG761520,Hyatt Regency Chennai,Boutique,2022-12-31,9,Double Room,3,,Booking.com,290,15273,137457,No,Russia,4.0,CP
BKG472984,Marriott Hyderabad,Resort,01-01-2023,6,Super Deluxe,1,0.0,Direct Website,95,18033,108198,No,India,0.0,No Meal
BKG127682,The Fern Residency,4-Star,01/01/2023,10,Standard,2,0.0,corporate,87,3572,35720,No,India,0.0,Full Board
BKG322183,Oberoi Bengaluru,Budget,2023-01-01,6,Suite,1,1.0,Yatra,77,26677,160062,No,India,3.0,CP
BKG205446,Hilton Garden Inn,3star,02-01-2023,3,Family Room,3,2.0,Agoda,287,3394,10182,Yes,India,1.0,BB
BKG458545,Zostel Delhi,4 Star,02/01/2023,1,Deluxe,2,1.0,Agoda,119,2482,2482,No,USA,3.0,Half Board
BKG776765,Airbnb Stay Bandra,resort,2023-01-02,7,Studio Room,1,1.0,Direct Website,301,4209,29463,No,Japan,0.0,No Meal
BKG270148,Courtyard by Marriott,Budget,02-01-2023,4,Super Deluxe,2,0.0,OTA - MakeMyTrip,164,12617,50468,Yes,Australia,3.0,All Inclusive
BKG530726,Taj Mahal Palace Mumbai,Budget,03/01/2023,1,Double Room,1,0.0,direct website,181,18048,18048,Yes,Australia,4.0,MAP
BKG185065,Courtyard by Marriott,3star,2023-01-03,8,Executive Room,1,,Walk-in,222,10311,82488,Yes,,0.0,Half Board
BKG648815,OYO Rooms 12345,3 Star,03-01-2023,12,Double Room,2,1.0,Yatra,310,1712,20544,No,,,All Inclusive
BKG201019,Courtyard by Marriott,boutique,04/01/2023,6,Family Room,3,1.0,Direct Website,6,25173,151038,No,Germany,0.0,AP
BKG312694,Zostel Delhi,BUDGET,2023-01-04,6,Double Room,2,0.0,corporate,329,570,3420,No,UK,4.0,MAP
BKG927745,Ginger Hotel,Boutique,04-01-2023,2,Super Deluxe,3,1.0,Booking.com,262,762,1524,No,,0.0,AP
BKG646065,Park Inn by Radisson,5 Star,04/01/2023,1,Double Room,2,0.0,Yatra,160,7167,7167,No,India,,All Inclusive
BKG162382,Radisson Blu Pune,resort,2023-01-05,13,Presidential Suite,2,2.0,Yatra,150,7318,95134,Yes,China,0.0,
BKG579218,FabHotel Prime Central,5 Star,05-01-2023,2,Executive Room,2,2.0,Corporate Booking,84,1747,3494,No,Nepal,3.0,AP
BKG398643,Hilton Garden Inn,4-Star,05/01/2023,4,Double Room,1,1.0,OTA - MakeMyTrip,146,4364,17456,No,Japan,,Full Board
BKG901822,Zostel Delhi,4-Star,2023-01-06,2,Suite,1,0.0,Agoda,111,1261,2522,No,India,2.0,No Meal
BKG883894,Taj Mahal Palace Mumbai,4-Star,06-01-2023,1,Executive Room,3,2.0,Agoda,35,28513,28513,No,China,0.0,Breakfast Only
BKG682141,Radisson Blu Pune,Boutique,06/01/2023,7,Double Room,2,0.0,Yatra,284,6016,42112,Yes,,2.0,MAP
BKG117921,Novotel Kolkata,boutique,2023-01-06,11,Double Room,1,0.0,makemytrip,187,5054,55594,No,Sri Lanka,2.0,Breakfast Only
BKG395089,Hilton Garden Inn,3star,07-01-2023,11,Deluxe,1,2.0,Travel Agent,81,7283,80113,No,India,4.0,BB
BKG511976,Holiday Inn Jaipur,3-Star,07/01/2023,12,Family Room,2,1.0,Walk-in,1,5051,60612,No,USA,3.0,
BKG271578,Taj Mahal Palace Mumbai,5-Star,2023-01-07,8,Double Room,2,1.0,MakeMyTrip,302,29045,232360,Yes,China,3.0,AP
BKG862656,Courtyard by Marriott,Resort,08-01-2023,6,Studio Room,2,,corporate,196,11239,67434,Yes,Japan,2.0,MAP
BKG627531,Park Inn by Radisson,boutique,08/01/2023,4,Super Deluxe,3,0.0,Booking.com,10,6086,24344,No,Russia,4.0,No Meal
BKG850987,The Leela Goa,5-Star,2023-01-08,6,Studio Room,2,1.0,Agoda,233,16272,97632,Yes,China,1.0,Half Board
BKG759026,Oberoi Bengaluru,4-Star,08-01-2023,3,Standard,1,0.0,Walk-in,194,27188,81564,Yes,India,0.0,All Inclusive
BKG313929,Marriott Hyderabad,4-Star,09/01/2023,12,Presidential Suite,1,2.0,corporate,118,8869,106428,Yes,Australia,1.0,MAP
BKG381555,ITC Maurya Delhi,4 Star,2023-01-09,8,Executive Room,2,1.0,Booking.com,19,13526,108208,No,,0.0,CP
BKG446084,Ginger Hotel,Five Star,09-01-2023,10,Double Room,3,1.0,Direct Website,260,2055,20550,Yes,India,2.0,Breakfast Only
BKG815486,Hyatt Regency Chennai,3 Star,10/01/2023,13,Super Deluxe,3,,corporate,292,12694,165022,No,UAE,4.0,CP
BKG385730,Lemon Tree Lucknow,Five Star,2023-01-10,13,Double Room,1,2.0,MakeMyTrip,255,2238,29094,Yes,UK,4.0,All Inclusive
BKG442312,Lemon Tree Lucknow,5-Star,10-01-2023,2,Studio Room,3,2.0,MakeMyTrip,221,909,1818,Yes,Canada,3.0,BB
BKG953942,OYO Rooms 12345,Hostel,10/01/2023,5,Presidential Suite,2,2.0,OTA - MakeMyTrip,225,799,3995,Yes,Singapore,3.0,MAP
BKG683150,The Fern Residency,3star,2023-01-11,1,Presidential Suite,3,,Agoda,52,1989,1989,No,Bangladesh,1.0,All Inclusive
BKG602381,Courtyard by Marriott,4-Star,11-01-2023,6,Deluxe,3,0.0,OTA - Booking.com,354,26907,161442,Yes,,,AP
BKG101258,The Fern Residency,Resort,11/01/2023,2,Presidential Suite,1,0.0,OTA - Booking.com,341,4196,8392,Yes,Nepal,0.0,No Meal
BKG205356,Radisson Blu Pune,4-Star,2023-01-12,4,Family Room,1,1.0,MakeMyTrip,363,3376,13504,No,India,4.0,All Inclusive
BKG905926,The Fern Residency,5-Star,12-01-2023,6,Super Deluxe,1,1.0,Yatra,279,3536,21216,No,India,4.0,No Meal
BKG928634,Oberoi Bengaluru,4-Star,12/01/2023,10,Deluxe,3,1.0,Travel Agent,80,28293,282930,No,France,2.0,No Meal
BKG506744,The Fern Residency,Boutique,2023-01-13,11,Family Room,1,2.0,corporate,201,4769,52459,No,India,2.0,No Meal
BKG184673,Novotel Kolkata,BUDGET,13-01-2023,8,Super Deluxe,1,2.0,Goibibo,157,5654,45232,No,Sri Lanka,1.0,All Inclusive
BKG843074,Treebo Trend City Inn,3star,13/01/2023,12,Presidential Suite,3,1.0,Goibibo,119,1488,17856,No,UK,2.0,AP
BKG741651,Oberoi Bengaluru,3star,2023-01-13,8,Double Room,3,2.0,travel agent,58,8619,68952,No,UAE,0.0,Breakfast Only
BKG966976,Courtyard by Marriott,Five Star,14-01-2023,11,Presidential Suite,3,0.0,travel agent,214,15982,175802,No,Russia,3.0,BB
BKG177400,Hilton Garden Inn,Resort,14/01/2023,6,Executive Room,2,0.0,Booking.com,127,4177,25062,No,India,3.0,All Inclusive
BKG755316,OYO Rooms 12345,4-Star,2023-01-14,4,Super Deluxe,2,2.0,Travel Agent,223,801,3204,No,,1.0,CP
BKG460867,Hyatt Regency Chennai,3star,15-01-2023,8,Double Room,3,0.0,Agoda,208,16638,133104,Yes,Singapore,3.0,CP
BKG207148,The Fern Residency,3-Star,15/01/2023,13,Super Deluxe,1,0.0,Goibibo,114,2112,27456,Yes,China,4.0,Half Board
BKG299479,Courtyard by Marriott,Boutique,2023-01-15,8,Executive Room,3,,Travel Agent,208,13594,108752,Yes,Germany,3.0,
BKG684877,Holiday Inn Jaipur,3star,15-01-2023,10,Super Deluxe,2,1.0,Walk-in,13,6839,68390,No,India,,Half Board
BKG262504,The Leela Goa,BUDGET,16/01/2023,1,Deluxe,1,2.0,OTA - Booking.com,8,14820,14820,No,USA,4.0,Breakfast Only
BKG178637,Ginger Hotel,Budget,2023-01-16,4,Presidential Suite,2,2.0,OTA - Booking.com,39,2282,9128,No,France,2.0,All Inclusive
BKG592387,ITC Maurya Delhi,boutique,16-01-2023,4,Family Room,2,1.0,OTA - MakeMyTrip,236,11442,45768,No,China,2.0,Full Board
BKG489232,Holiday Inn Jaipur,Budget,17/01/2023,7,Super Deluxe,2,0.0,Goibibo,280,5445,38115,Yes,,1.0,Full Board
BKG640526,The Leela Goa,3 Star,2023-01-17,11,Deluxe,2,1.0,Booking.com,358,27095,298045,Yes,UAE,,Full Board
BKG897611,Oberoi Bengaluru,Five Star,17-01-2023,7,Studio Room,1,0.0,Travel Agent,200,24326,170282,Yes,Canada,,MAP
BKG583501,Ginger Hotel,resort,17/01/2023,13,Twin Room,3,1.0,Travel Agent,245,1773,23049,Yes,China,3.0,
BKG359058,The Leela Goa,Boutique,2023-01-18,11,Suite,1,0.0,travel agent,277,25675,282425,Yes,Russia,0.0,Half Board
BKG130793,Radisson Blu Pune,4 Star,18-01-2023,8,Executive Room,3,1.0,Yatra,234,3884,31072,Yes,India,3.0,AP
BKG108004,Taj Mahal Palace Mumbai,BUDGET,18/01/2023,11,Presidential Suite,3,1.0,Direct Website,3,22030,242330,Yes,Nepal,4.0,Half Board
BKG214462,Taj Mahal Palace Mumbai,resort,2023-01-19,5,Twin Room,1,,Yatra,153,13374,66870,No,,0.0,No Meal
BKG907548,Marriott Hyderabad,budget,19-01-2023,7,Studio Room,3,0.0,corporate,28,21142,147994,Yes,Australia,2.0,All Inclusive
BKG972479,The Leela Goa,4 Star,19/01/2023,8,Presidential Suite,1,2.0,OTA - Booking.com,108,27039,216312,Yes,India,2.0,Full Board
BKG317584,FabHotel Prime Central,5-Star,2023-01-19,9,Studio Room,1,2.0,MakeMyTrip,97,1703,15327,Yes,Australia,0.0,MAP
BKG656144,ITC Maurya Delhi,5-Star,20-01-2023,3,Standard,3,1.0,Booking.com,214,15394,46182,No,,2.0,
BKG855906,Airbnb Stay Bandra,budget,20/01/2023,3,Executive Room,3,,OTA - Booking.com,292,1965,5895,Yes,India,,All Inclusive
BKG833711,Airbnb Stay Bandra,Resort,2023-01-20,4,Super Deluxe,2,2.0,Goibibo,74,2600,10400,No,India,1.0,No Meal
BKG102488,FabHotel Prime Central,4 Star,21-01-2023,5,Standard,3,2.0,Agoda,325,1546,7730,No,India,3.0,Full Board
BKG445576,Zostel Delhi,budget,21/01/2023,10,Deluxe,3,0.0,Corporate Booking,145,1429,14290,Yes,UAE,2.0,Half Board
BKG957584,Radisson Blu Pune,Hostel,2023-01-21,1,Deluxe,3,2.0,OTA - MakeMyTrip,127,7254,7254,Yes,Canada,1.0,BB
BKG132791,Zostel Delhi,4-Star,21-01-2023,7,Executive Room,1,1.0,direct website,340,2129,14903,Yes,France,3.0,Breakfast Only
BKG724929,Lemon Tree Lucknow,4 Star,22/01/2023,9,Presidential Suite,2,2.0,travel agent,41,1893,17037,No,UAE,2.0,All Inclusive
BKG872991,Courtyard by Marriott,Budget,2023-01-22,8,Standard,2,2.0,Agoda,355,19268,154144,No,India,3.0,MAP
BKG131027,Zostel Delhi,4 Star,22-01-2023,5,Executive Room,1,2.0,Walk-in,40,2325,11625,No,India,2.0,All Inclusive
BKG243663,Novotel Kolkata,boutique,23/01/2023,4,Suite,3,2.0,OTA - MakeMyTrip,33,6083,24332,No,Sri Lanka,4.0,All Inclusive
BKG104726,Hyatt Regency Chennai,BUDGET,2023-01-23,12,Twin Room,3,1.0,OTA - Booking.com,16,24023,288276,No,Germany,0.0,MAP
BKG860758,The Fern Residency,resort,23-01-2023,7,Standard,1,2.0,Agoda,164,2974,20818,Yes,Nepal,2.0,
BKG890565,FabHotel Prime Central,Budget,23/01/2023,5,Standard,2,2.0,Direct Website,152,1020,5100,Yes,,3.0,Full Board
BKG811041,Ginger Hotel,4-Star,2023-01-24,7,Suite,1,,Direct Website,75,1973,13811,No,France,2.0,AP
BKG952712,Hilton Garden Inn,5 Star,24-01-2023,12,Studio Room,1,2.0,Walk-in,86,5241,62892,No,Singapore,,Breakfast Only
BKG425188,Zostel Delhi,BUDGET,24/01/2023,1,Deluxe,3,1.0,travel agent,116,1306,1306,Yes,Singapore,3.0,
BKG972529,Hilton Garden Inn,4 Star,2023-01-25,1,Twin Room,1,2.0,Corporate Booking,361,5086,5086,Yes,France,3.0,Full Board
BKG260885,Marriott Hyderabad,5-Star,25-01-2023,10,Suite,1,2.0,OTA - Booking.com,341,26791,267910,No,USA,1.0,Half Board
BKG190105,Holiday Inn Jaipur,budget,25/01/2023,13,Twin Room,1,2.0,Walk-in,26,7301,94913,No,,2.0,
BKG761300,Oberoi Bengaluru,boutique,2023-01-25,3,Double Room,3,0.0,OTA - Booking.com,312,13747,41241,No,China,4.0,Half Board
BKG329425,Novotel Kolkata,Budget,26-01-2023,11,Double Room,3,2.0,MakeMyTrip,286,6999,76989,No,Germany,,
BKG647484,Ginger Hotel,4 Star,26/01/2023,2,Deluxe,2,1.0,direct website,133,1642,3284,No,,2.0,CP
BKG892649,Lemon Tree Lucknow,5 Star,2023-01-26,2,Suite,2,0.0,MakeMyTrip,218,1897,3794,Yes,Germany,3.0,Breakfast Only
BKG643721,Park Inn by Radisson,3star,27-01-2023,7,Super Deluxe,2,2.0,Goibibo,167,3770,26390,Yes,India,1.0,MAP
BKG897366,Oberoi Bengaluru,5 Star,27/01/2023,12,Family Room,3,1.0,makemytrip,97,28599,343188,No,India,2.0,BB
BKG154377,OYO Rooms 12345,Hostel,2023-01-27,10,Presidential Suite,2,,Direct Website,267,1377,13770,No,Bangladesh,4.0,AP
